3,28	1,51	0,26	86,06	38,13	1,66	3,52	2,5	17,49	6,2	1,01	2,37	1,09	1,08	4,63	28,22	7,79	14,34	0,44	19,21	0,35	4,7	3,9	4,8
1,55	1,02	0,3	185,24	38,13	2,77	3,59	2,86	22,99	7,65	3,5	17,27	3,27	0,93	5,47	74,57	4,73	10,51	0,079	54,77	0,38	5,3	3	4
2,26	1,55	0,79	24,33	12,96	48,5	57,43	49,42	27,18	13,22	8,06	20,16	10,28	1,28	6,16	41,09	6,81	19,49	2,26	1,78	1,57	4,7	3,9	4,8
2,9	1,33	0,46	56,46	23,89	5,64	7,46	6,25	34,74	18,52	9,53	24,28	9,46	0,99	2,55	48,72	5,87	20,87	2,06	0	2,11	3,3	2,5	6,6
1,74	0,97	0,3	112,35	37,42	5,6	6,87	5,78	33,19	13,08	7,19	24,33	7,73	1,07	5,37	49,93	7,97	18,2	1,915	2,12	1,22	4,7	3,9	4,8
1,46	0,83	0,27	92,1	37,01	4,64	5,77	4,54	24,8	8,06	3,92	12,28	4,81	1,23	8,2	37,37	10,08	9,82	3,25	0	0,36	4,7	3,9	4,8
1,69	0,98	0,09	73,83	28,55	3,21	4,96	3,29	20,69	6,24	2,94	9,16	3,38	1,13	5,77	52,34	4,56	20,93	1,25	0	0,7	4,7	3,9	4,8
2,24	0,28	0,28	77,97	31,38	4,08	0,61	0,6	27,66	9,66	35,35	11,16	5,26	0,15	0,26	1,47	63,46	7,79	1,16	45,93	2,78	9,6	5,4	8
1,72	1,49	0,54	18,98	12,24	8,94	11,35	7,88	16,14	6,38	5,12	9,33	5,41	1,06	35,04	54,96	4,33	35,95	1	0	1,5	4,7	3,9	4,8
2,92	1,64	0,9	18,1	12,18	7,63	16,42	8,93	24,52	9,03	4,62	4,06	2,7	0,58	3,92	27	7,14	11,16	0,7	0	0,64	4,7	3,9	4,8
2,06	1,23	0,25	81,52	29,06	4,12	5,08	4,08	9,51	4,32	2,13	16,13	5,68	2,67	9,04	27,16	8,1	13,61	3,14	0	0,28	4,7	3,9	4,8
3,02	1,66	1,03	21,05	11,06	5,48	7,07	4,56	24,35	7,07	4,09	6,31	3,29	0,8	5,04	59,46	11,21	13,66	2,59	0	0,53	4,7	3,9	4,8
1,47	0,74	0,34	17,08	8,04	13,87	16,16	13,74	22,76	12,45	8,41	31,7	13,23	1,57	5,68	101,85	11,25	13,31	2,7	2,85	1,17	4,7	3,9	4,8
1,98	1,46	0,19	196,33	45,52	5,29	6,27	5,28	20,29	10,32	5,33	34,23	7,33	1,37	17,67	20,11	5,45	16,67	6,75	0	0,86	4,7	3,9	4,8
1,34	1,07	0,69	33,91	6,32	27,61	27,19	25,09	14,57	9,75	7,71	123,57	13,55	1,76	21,88	26,06	9,59	24,68	2,78	0	1,83	4,7	3,9	4,8
1,54	0,76	0,15	37,74	19,08	9,13	10,21	8,34	5,35	4,3	2,46	5,31	2,78	1,13	6,47	32,27	6,35	16,43	2,39	0	0,43	4,7	3,9	4,8
1,02	0,77	0,48	1,47	0,39	27,14	26,72	23,36	20,08	11,83	10,79	75,5	15,11	1,4	15,07	35,13	7,83	23,32	2,72	0	2,25	4,7	3,9	4,8
1,42	0,74	0,05	218,77	47,77	3,01	3,58	2,94	17,48	9,36	4,25	21,84	6,3	1,48	6,94	28,56	9,05	9,87	3,64	11,04	0,41	4,7	3,9	4,8
1,44	0,96	0,23	179,84	45,05	1,31	2,16	1,31	28,07	8,86	2,02	11,55	1,68	0,83	7,97	62,37	5,75	8,96	0,743	23,77	0,18	3,2	4,3	4
2,2	1,13	0,58	57,7	21,4	14,97	15,77	14,61	20,6	10,52	6,72	29,99	11,06	1,65	4,22	53,34	8,51	10,99	6	0	0,75	4,7	3,9	4,8
2,88	2,23	1,31	28,51	17,2	85,55	79,12	65,75	29,29	19,46	22,43	23,75	14,89	0,66	10,11	75,75	3,81	15,95	6,55	61,94	3,58	6,5	3,8	3,8
0,87	0,7	0,59	48,14	14,93	5,28	5,23	3,41	62,74	25,2	26,5	77,77	18,03	0,68	14,29	203,92	12,86	23,34	6,9	0	4,17	4,8	2	4,2
2,13	1,45	1,1	21,65	5,75	14,05	16,38	12,98	40,71	26,41	11,92	19,59	4,84	0,31	4,8	36,4	7,4	20,42	0,354	0	2,36	5,3	3	4
1,21	0,78	0,18	141,77	44,88	1,75	2,59	1,75	43,76	13,6	5,48	7,02	2,16	0,39	18,31	57,32	8,48	13,95	0,89	18,02	0,82	4,7	3,9	4,8
1,06	0,53	0,3	213,12	54,37	1,29	3,96	1,4	31,33	6,51	0,85	2,66	0,7	0,82	27,76	30,87	30,69	35,71	0,19	0	0,44	4,7	3,9	4,8
1,99	1,44	0,78	33,56	18,46	3,32	4,29	3,18	21,5	15,27	7,62	9,15	1,65	0,22	11,33	20,46	7,85	19,74	0,39	26,09	1,33	4,7	3,9	4,8
1,29	0,86	0,72	80,1	31,12	2,29	2,93	1,75	23,22	13,9	6,53	9,05	3,41	0,52	15,99	35,32	23,66	30,21	1,58	0	2,05	4,7	3,9	4,8
1,54	0,88	0,21	76,79	33,02	4,69	5,98	4,58	30,26	9,7	4,86	11,36	5,05	1,04	8,26	68,74	6,82	22,7	1,5	0	1,09	4,7	3,9	4,8
1,86	1,32	0,95	96,82	43,54	7	7,95	7,13	27,8	20,29	10,47	24,23	10,72	1,02	35,57	11,19	26,54	22,17	1,44	0	2,24	4,7	3,9	4,8
0,77	0,34	0,1	269,92	49,52	2,51	4,33	2,5	59,95	5,72	2,02	11,86	3,91	1,93	25,75	42,55	32,69	18,77	0,52	39,56	0,39	4,7	3,9	4,8
1,31	0,94	0,06	229,2	56,09	2,17	2,76	2,16	56,88	25,94	9,32	13,31	3,13	0,34	86,2	33,69	2,56	4,97	0,265	45,04	0,46	5,3	3	4
0,73	0,09	0,05	734,22	60,43	5,12	3,73	2,79	68,35	7,15	6,89	79,76	11	1,6	5,46	40,01	202,78	10,67	5,86	19,62	0,32	4,7	3,9	4,8
1,14	0,88	0,66	70,84	31,83	3,83	6,62	4,05	20,73	7,44	3,59	9,68	4,57	1,27	64,91	16,79	31,23	26,38	0,99	47,34	1,06	4,7	3,9	4,8
1,22	0,25	0,07	156,04	47,02	2,85	3,76	2,51	24,07	4,29	2,06	17,96	5,26	2,56	9,65	21,36	64,64	10,7	2,51	27,58	0,2	4,7	3,9	4,8
0,7	0,17	0,05	104,52	31,33	8,93	11,1	7,29	16,49	6,27	4,39	22,45	8,7	1,98	54,5	11,99	79,93	13,58	1,93	0	0,49	4,7	3,9	4,8
0,92	0,7	0,57	335,02	66,04	1,3	1,18	0,71	40,83	11,22	3,95	5,38	1,26	0,32	108,46	90,3	16,35	106,81	0,33	0	6,91	4,7	3,9	4,8
1,37	0,21	0,06	196,76	57,01	1,97	2,56	2,21	15,57	3,19	0,89	8,52	2,52	2,82	6,24	9,47	38,04	8,32	1,57	51,56	0,09	4,7	3,9	4,8
1,64	0,08	0,08	46,93	22,1	1,65	4,52	1,57	35,06	2,17	0,73	2,11	1	1,37	2,7	43,55	689,25	95,81	0,69	23,24	0,16	4,7	3,9	4,8
1,11	0,26	0,01	196,35	55,67	3,24	4,64	4,23	15,49	3,56	1,15	10,41	2,98	2,6	6,76	3,42	22,74	7,55	2,25	17,76	0,1	4,7	3,9	4,8
1,61	0,63	0,11	80,86	29,73	3,72	3,92	2,84	25,44	3,79	2,28	9,78	3,25	1,45	6,27	48,16	14,28	9,04	2,7	22,29	0,18	4,7	3,9	4,8
1,1	0,22	0,01	168,67	51,35	2,42	2,89	2,52	14,86	2,64	0,99	9,4	2,8	2,84	6,88	9,27	28,21	13,3	1,36	22,09	0,15	4,7	3,9	4,8
0,75	0,42	0,26	177,33	33,98	1,4	2,68	0,93	7,02	1,89	0,8	6,3	1,19	1,49	120,3	41,47	22,34	34,14	0,61	35,87	0,2	3,3	2,5	6,6
0,9	0,26	0,05	148,38	41,94	2,35	3,73	2,32	22,94	3,82	1,35	10,53	2,77	2,06	12,29	28,5	46,17	11,59	2,8	24,11	0,17	4,7	3,9	4,8
2,63	1,58	0,69	50,05	25,07	5,13	5,72	4,94	29,61	11,6	5,99	13,92	6,46	1,08	4,62	32,03	6,41	14,3	1,99	0	0,85	4,7	3,9	4,8
1,82	1,13	0,15	25,87	17,04	4,71	6,8	4,6	19,44	9,5	5,18	11,26	6,47	1,25	8,13	34,91	5,49	17,18	0,82	0	0,93	4,7	3,9	4,8
2,58	2,11	0,92	37,64	17,93	9,84	11,03	9,71	17,84	8,67	6,75	30,83	12,72	1,88	10,39	82,21	4,22	7	0,94	0	0,46	4,7	3,9	4,8
3,59	1,89	0,1	383,28	63,9	1,88	2,7	1,92	12,1	6,1	1,72	17,13	3,67	2,13	7,41	13,75	7,8	9,45	0,89	0	0,19	4,7	3,9	4,8
1,76	0,93	0,09	37,85	21,85	11,69	12,39	9,09	23,7	12,85	10,13	16,8	8,61	0,85	6,8	40,58	7,23	21,63	4,06	7,45	1,9	4,7	3,9	4,8
0,75	0,4	0,04	130,16	37,02	3,87	6,67	3,83	30,51	14,06	6,44	24,68	7,29	1,13	5,15	37,41	7,75	7,92	1,7	0	0,48	4,7	3,9	4,8
1,4	0,99	0,04	374,57	62,5	1,36	3,85	2,28	16,96	7,89	2,39	15,91	3,08	1,29	35,63	12,37	9,23	8,58	0,87	50,65	0,29	4,7	3,9	4,8
1,88	1,32	0,3	65,34	32,76	2,83	8,48	6,22	30,77	16,42	1,66	2,46	1,21	0,73	14,45	13,96	7,55	6,71	0,48	0	0,43	4,7	3,9	4,8
1,5	0,64	0,07	201,21	46,65	1,92	3,23	2,41	14,66	7,85	1,8	9,51	2,26	1,26	5,83	75,38	8,98	9,35	1,37	23,37	0,3	4,7	3,9	4,8
4,1	1,95	0,5	111,09	44,75	3,46	3,81	3,36	38,25	9,21	4,11	14,6	5,58	1,36	3,9	30,79	8,33	11,51	1,58	0	0,46	4,7	3,9	4,8
1,62	0,82	0,31	215,56	52,64	2,31	4,01	2,39	30,32	20,32	9,11	14,79	2,96	0,33	17,2	9,13	6,21	27,31	0,85	0	2,8	4,7	3,9	4,8
2,02	0,92	0,12	66,11	25,92	7,06	9,51	7,16	25,31	10,73	8,44	24,6	10,2	1,21	3,59	27,57	5,57	33,61	1,945	5,14	2,49	4,7	3,9	4,8
2,73	1,26	0,15	169,76	48,78	2,36	3	2,34	29,85	13,85	5,16	16,87	5,63	1,09	6,01	15,03	9,12	15,46	2,11	33,14	0,8	4,7	3,9	4,8
3,95	1,67	0,41	83,94	36,57	1,96	3,46	2,33	25,05	11,36	2,61	3,8	1,61	0,62	3,05	31,25	5,92	23,07	0,42	16,66	0,63	4,7	3,9	4,8
2,25	1,29	0,3	24,98	15,2	11,24	13,36	11,12	33,17	15,6	10,97	20,39	11,22	1,02	5,19	27,41	6,56	14,21	3,85	0	1,42	4,7	3,9	4,8
2,24	1,45	0,65	202,8	50,83	35,02	38,34	32,71	30,51	14,89	10,61	20,29	6,39	0,6	3,82	44,72	3,94	20,42	3,34	0	1,36	4,7	3,9	4,8
1,46	0,82	0,12	119,02	42,43	2,56	3,2	2,57	10,9	10,9	4,5	8,9	3,09	0,69	7,19	37,37	5,82	23,1	3,19	3,76	1	4,7	3,9	4,8
3,1	2,06	0,91	0,97	0,71	47,43	67,04	47,28	6,82	3,54	3,2	8,21	5,89	1,84	6,95	47,7	6,15	13,63	1,29	0	0,44	4,7	3,9	4,8
2,15	1,73	0,73	134,59	46,49	3,94	5,9	3,36	46,69	17,66	9,7	20,36	6,46	0,67	17,3	38,83	7,31	6,22	3,6	0	0,56	4,7	3,9	4,8
1,52	0,83	0,3	43,15	15,85	6,99	7,8	6,51	33,16	10,4	6,8	22,11	8,01	1,18	4,1	63,83	6,18	27,41	4,53	13,43	1,93	4,7	3,9	4,8
1,38	0,78	0,17	192,65	36,83	7,36	8,88	7,56	14,36	7,93	4,52	38,74	6,92	1,53	5,3	67,32	5	16,01	4,07	0	0,7	4,7	3,9	4,8
1,3	0,71	0,06	226,01	48,09	6,24	6,82	6,24	20,36	6,57	4,01	35,09	8,47	2,11	7,47	45,93	7,17	8,99	5,27	0	0,32	4,7	3,9	4,8
1,32	1,05	0,58	102,45	38,7	2,2	4,29	2	65,9	19,53	6,97	5,66	2,09	0,3	19,38	108,27	9,93	8,56	0,74	68,09	0,9	4,7	3,9	4,8
0,69	0,62	0,32	204,05	59,62	2,58	4,12	2,57	68,88	32,59	11,66	11,48	3,47	0,3	25,57	43,52	12,24	23,47	0,93	175,65	2,43	4,7	3,9	4,8
1,17	0,92	0,4	558,99	68,42	1,27	2,53	1,16	67,41	20,24	3,47	8,45	1,04	0,3	20,37	47,32	8,4	22,97	0,44	349,6	1,14	4,7	3,9	4,8
1,54	1,17	0,63	357,58	66,87	2,32	4,59	2,33	67,76	20,03	6,49	20,09	3,57	0,55	24,51	63,3	11,92	37,43	0,78	65,2	2,26	4,7	3,9	4,8
1	0,88	0,46	476,81	62,51	2,97	2,24	1,12	68,65	15,95	21,39	123,68	10,49	0,49	18,99	50	5,05	16,57	42,45	14,58	1,52	4,8	3,2	4,2
1,44	0,86	0,49	329,89	56,25	4,37	4,95	4,21	39,88	11,54	8,84	95,35	13,25	1,5	10,77	24	19,17	13,2	3,91	55,42	0,91	4,7	3,9	4,8
0,96	0,39	0,02	95,82	40,71	2,23	3,8	2,28	31,11	8,48	4,52	9,45	3,96	0,88	9,8	32,71	14,01	25,93	0,61	162,3	0,83	4,7	3,9	4,8
0,38	0,14	0,01	137,74	39,97	1,04	2,53	1,04	41,41	6,53	3,94	4,41	1,24	0,32	10,79	50,19	9,6	44,06	0,98	118,97	0,57	4,7	3,9	4,8
1,37	1,19	0,95	51,77	27,15	3,94	6,82	5,47	64,21	32,14	6,84	4,66	2,42	0,35	13,52	38,28	11,95	12,01	0,88	38,09	1,95	4,7	3,9	4,8
1,46	1,21	0,32	44,22	13,22	10,98	10,76	9,99	85,88	31,17	23,22	47,07	12,19	0,52	0,8	229,05	1,23	9,88	3,34	15,64	1,88	4,7	3,9	4,8
1,37	0,08	0,01	52,32	19,09	11,99	16,19	11,96	47,91	8,6	4,92	23,2	8,68	1,77	1,69	94,22	53,23	15,56	2,3	10,4	0,78	4,7	3,9	4,8
0,42	0,23	0,1	84,33	38,03	2,61	3,7	2,41	60,99	14,66	9,81	9,39	4,25	0,43	27,61	31,44	24,62	9,06	2,84	21,17	0,95	4,7	3,9	4,8
0,85	0,13	0	52,16	23,68	73,38	114,98	70,69	34,84	4,51	2,77	12,77	6,95	2,51	17,47	14,72	70,37	24,07	1,3	66,69	0,51	4,7	3,9	4,8
1,25	0,58	0,07	26,31	11,24	8,27	12,01	7,55	29	3,07	2,55	13,93	5,73	2,25	6,77	51,22	10,38	10,14	1,45	0	0,22	4,7	3,9	4,8
7,5	6,06	4,91	44,97	27,64	13,54	13,22	11,65	40,83	24,65	17,22	16,96	10,2	0,59	4,28	33,6	7,42	25,93	2,81	19,25	3,48	4,7	3,9	4,8
2,35	1,99	1,12	33,19	18,24	21,22	22,08	18,45	17,27	7,97	5,23	13,71	7,4	1,41	31,69	31,51	6,21	26,65	0,96	0	1,32	4,7	3,9	4,8
0,88	0,52	0,01	95,41	33,53	3,64	4,67	3,17	71,83	6,08	3,6	18,64	5,97	1,66	4,47	171,36	9,46	6,61	0,155	19,42	0,24	7,4	4,2	5,7
2,1	1,29	0,65	41,85	18,86	7,47	15,93	6,21	18,29	5,15	4,43	10,64	4,55	1,03	5,45	45,04	6,41	10,68	0,98	30,73	0,53	3,3	2,5	6,6
2,29	1,33	0,39	45,73	22,63	8,77	10,76	8,78	26,66	10,38	6,31	20,77	9,74	1,54	5,31	37,6	6,41	28,81	3,71	11,18	1,88	4,7	3,9	4,8
2,93	1,61	0,26	70,4	30,78	5,87	7,67	5,91	33,97	11,2	6,48	12,31	5,59	0,86	3,21	35,17	4,07	17,5	2,38	0	1,08	4,7	3,9	4,8
1,82	1,16	0,35	42,88	22,23	8,33	9,71	7,83	27,62	10,6	6,75	14,31	8,01	1,19	6,4	65,75	6,88	12,53	3,06	6,55	0,78	4,7	3,9	4,8
1,43	0,7	0,03	119,19	39,64	3,5	5,83	3,74	19,24	8,05	3,53	14,89	4,56	1,29	8,44	29,52	10,04	16,35	2,12	18,38	0,54	4,7	3,9	4,8
1,03	0,55	0,05	58,1	10,58	5,62	10,12	6,26	17,33	9,43	5,98	27,41	4,97	0,83	3,81	65,03	5,07	7,79	2,95	30,63	0,54	3,3	2,5	6,6
1,57	0,64	0,2	198,47	46,38	3,93	6,02	3,93	14,15	8,87	4,2	28,34	5,92	1,41	5,87	41,65	12,93	17,81	3,26	19,64	0,72	4,7	3,9	4,8
1,3	0,73	0,19	63,45	24,07	5,6	8,66	6,42	18,22	8,79	4,71	16,96	6,46	1,37	12,13	47,22	10,01	16,6	2,69	13,88	0,52	4,7	3,9	4,8
1,56	0,97	0,25	25,71	11,46	38,97	48,4	41,22	28,07	7,48	4,51	20,96	9,56	2,12	8,55	38,18	7,54	13,3	2,55	20,82	0,57	4,7	3,9	4,8
1,71	0,86	0,42	79,59	33,99	7,06	8,29	6,73	19,35	13,38	7,65	18,73	7,85	1,03	5,54	77,67	13,96	10,2	3,72	6,96	0,77	4,7	3,9	4,8
1,22	0,77	0,16	78,11	25,25	5,97	6,71	5,69	28,89	9,07	6,1	14,3	5,04	0,83	5,63	63,29	3,97	22,19	5,36	18,26	1,25	4,7	3,9	4,8
2,21	1,28	0,52	56,45	26,79	1,72	3,06	1,59	11,51	3,67	1,46	4,08	1,52	1,04	12,7	24,86	11,85	137,44	0,78	0	0,67	4,7	3,9	4,8
2,53	1,34	0,04	97,47	33,86	9,79	10,7	9,71	24,15	7,5	4,33	25,23	9,08	2,1	4,51	45,96	5,24	10,55	6,79	0	0,38	4,7	3,9	4,8
1,28	1,11	0,17	25,68	7,91	23,18	25,74	21,66	11,86	3,38	2,14	15,9	5,11	2,39	28,78	35,9	4,53	13,22	1,97	0	0,29	4,7	3,9	4,8
1,31	0,65	0,28	34,11	14,55	8,08	10,42	7,77	17,44	5,75	3,61	13,93	5,53	1,53	5,13	49,06	9,46	20,59	2,69	0	0,75	4,7	3,9	4,8
1,88	0,94	0,34	51,88	19,7	5,74	8,67	6,88	12,02	5,29	2,55	11,55	4,15	1,63	5,25	49,83	6,27	11,61	7,41	16,19	0,3	3,5	3	4
1,22	0,49	0,1	175,54	39,18	3,52	6,19	4,31	16,71	8,62	3,76	22,43	4,74	1,26	6,44	43,41	12,86	15,09	2,78	14,29	0,71	4,7	3,9	4,8
1,23	0,67	0,22	51,48	20,05	2,07	5,58	2,87	6,61	2,07	0,6	3,09	1,25	2,1	8,12	67,77	9,31	12,62	0,36	79,02	0,18	4,7	3,9	4,8
0,89	0,48	0,31	140,89	21,36	1,83	2,57	1,6	11,85	4,8	1,81	11,13	1,47	0,89	4,11	107,22	9,25	30,94	0,17	0	0,74	6,8	1,7	4,2
1,63	0,48	0,2	163,31	37,95	2,78	2,51	2,34	3,51	1,7	1,1	20,59	4,91	4,47	15,24	28,28	26,72	13,78	0,085	25,01	0,18	9,6	5,4	8
1,6	0,74	0,54	44,29	26,82	12,74	9,92	8,73	27,87	19,15	24,13	20,4	11,82	0,49	5,87	38,69	17,2	6,69	4,91	28,56	1,61	9,6	5,4	8
1,34	0,98	0,29	118,8	30,39	10,08	5,35	1,51	17,16	1,06	1,34	5,03	1,24	0,92	5,29	128,31	2,59	18,54	18,01	41,64	0,25	1	1,2	4,2
1	0,58	0,04	99,04	25,17	6,61	10,88	6,8	20,74	3,89	1,82	6,34	1,63	0,89	4,62	93,97	3,39	18,85	23,49	34,05	0,34	1	1,2	4,2
0,77	0,51	0,13	180,18	48,46	4	8,85	4,76	20,74	5,56	2,21	7,03	1,66	0,75	8,84	55,79	4,72	10,85	21,84	23,12	0,24	1	1,2	4,2
1,2	0,78	0,11	133	38,66	3,76	10,32	5,52	14,63	4,13	1,3	6,38	1,45	1,11	8,53	57,36	4,21	17,83	21,81	31,92	0,23	1	1,2	4,2
0,91	0,4	0,12	132,68	37,19	8,43	10,72	6,79	14,09	6,04	4,48	16,99	4,09	0,91	5,75	43,98	6,72	8,29	59,14	13,62	0,37	1	1,2	4,2
0,78	0,62	0,11	765,29	65,23	3,63	3,76	2,62	63,93	35,73	28,12	156,82	11,29	0,4	31,96	52,01	9,82	10,51	1,94	51,38	1,87	4,7	3,9	4,8
0,86	0,64	0,5	48,54	26,18	11,43	13,15	11,32	81,66	30,77	20,4	31,27	15,39	0,75	15,73	251,64	24,17	24,03	1,439	0	4,89	30	14	6,6
1,85	1,45	0,97	71,38	31,04	4,56	7,5	4,49	47,33	22,15	13,41	24,04	8,13	0,61	62,87	79,66	4,96	6,45	6,011	28,47	0,89	6,2	5	8,5
0,59	0,4	0,03	93,35	34,36	2,73	4,02	2,73	41,03	7,07	4,8	8,39	2,96	0,63	36,08	35,57	7,67	13,91	1,52	60,71	0,64	4,7	3,9	4,8
0,75	0,68	0,45	32,57	19,05	9,34	16,16	12,3	55,6	31,21	10,56	7,45	4,42	0,42	85,46	33,72	16,4	14,78	1,64	6,13	2,75	4,7	3,9	4,8
1,86	1,28	0,55	103,85	36,2	11,37	13,73	10,31	56,49	30,53	19,39	29,08	12,59	0,65	7,43	38,44	5,52	24,04	1,54	34,38	4,25	4,7	3,9	4,8
0,94	0,31	0,1	102,59	34,49	7,82	9,29	7,56	91,38	16,65	9,24	11,39	4,03	0,44	0,68	312,56	9,82	10,46	2,22	0	0,88	4,7	3,9	4,8
0,51	0,07	0,03	64,23	24,4	7,1	16,64	12,33	23,5	10,3	3,62	17,33	6,84	1,89	20,86	16,68	133,33	13,01	1,4	15,7	0,75	4,7	3,9	4,8
1,38	0,3	0,26	15,45	6,33	40,73	50,63	39,35	22,71	7,05	4,37	27,76	11,04	2,53	4,45	52,92	176,85	17,81	1,93	16,43	0,78	4,7	3,9	4,8
1,24	0,51	0,12	207,49	33,16	5,88	5,94	5,1	15,06	9,15	5,36	34,4	7,94	1,48	8,05	23,09	11,77	17,99	1,85	15,4	0,93	4,7	3,9	4,8
0,92	0,67	0,17	115,36	36	6,9	6,84	6,03	44,64	21,87	13,69	25,75	8,22	0,6	11,01	22,92	5,53	15,57	2,73	0	1,83	4,7	3,9	4,8
1,37	0,91	0,31	33,01	17,53	4,64	5,39	4,59	40,81	18,63	8,86	5,54	2,97	0,34	8,52	18,75	5,12	11,79	1,75	54,52	1,11	4,7	3,9	4,8
0,71	0,43	0,17	33,16	16,36	11,45	20,93	15,1	54,4	20,99	12,12	13,04	5,96	0,49	25,1	368,43	6,44	13,6	2,26	57,14	1,39	3,5	3	4
1,08	0,3	0,22	18,04	6,4	36,81	44,21	34,85	23,85	5,4	3,52	26,34	10,69	3,04	6,98	48,08	72,97	13,6	3,2	14,5	0,47	4,7	3,9	4,8
0,78	0,17	0,05	84,38	32,04	4,47	7,02	4,38	28,74	4,19	2,1	14,37	5,24	2,49	11,08	31,79	81,39	15,2	2,02	13,12	0,32	4,7	3,9	4,8
1,11	0,58	0,14	39,61	9,97	10,85	12,21	10,84	3,52	1,24	0,71	12,96	3,74	5,27	14,96	38,81	19,15	15,15	2,53	7,54	0,1	4,7	3,9	4,8
3,2	1,49	0,52	39,11	22,86	11,02	12,55	10,92	41,84	18,77	11,42	14,49	8,48	0,74	4,67	36,11	7,55	18,73	1,92	25,02	2,15	4,7	3,9	4,8
1,54	0,99	0,37	32,8	17,52	9,82	14,77	10	40,55	9,44	7,37	8,35	4,82	0,65	5,51	57,07	5,9	21,51	1,11	24,9	1,83	4,7	3,9	4,8
1,53	0,97	0,18	68,24	23,63	12,56	14,35	12,52	49,96	14,66	9,95	29,45	10,93	1,1	5,57	44,11	5,42	20,78	4,82	0	2,02	4,7	3,9	4,8
1,49	0,9	0,28	72,78	32,89	8,18	9,37	8,25	32,4	18,09	10,67	20,66	9,35	0,88	5,37	44,35	5,9	21,8	2,15	11,14	2,33	4,7	3,9	4,8
1,93	0,92	0,32	66,01	31,59	12,19	14,76	12,3	30,94	13,54	8,57	15,95	8,33	0,97	6,02	38,81	8,81	13,17	3,16	0	1,07	4,7	3,9	4,8
1,93	1,19	0,53	59,71	23,38	5,58	7,32	5,66	47,08	14,31	5,67	12,76	4,93	0,87	2,71	47,79	4,21	26,19	1,04	34	1,97	4,7	3,9	4,8
1,3	0,9	0,41	89,01	33,27	11,47	17,22	11,43	22,67	12,63	7,34	23,41	8,46	1,15	8,95	25,52	8,59	15,36	1,63	64,51	1,12	4,7	3,9	4,8
0,74	0,49	0,1	45,56	22,68	6,84	12,63	7,63	21,31	9,78	5,18	10,42	5,21	1	19,92	81,63	12,47	11,38	1,42	19,32	0,63	6,8	1,7	4,2
2,09	1,06	0,1	24,42	14,08	9,33	12,21	9,51	35,28	11,62	7,3	12,54	6,91	0,95	4,18	35,56	5,59	13,7	2,27	17,96	1,09	4,7	3,9	4,8
2,57	1,13	0,73	66,15	33,3	4,71	6,36	4,08	39,53	14,35	10,55	14,06	6,53	0,62	2,54	42,5	11,48	10,47	3,46	46,57	1,03	5,8	1,5	5,7
2,64	1,18	0,23	28,72	16,16	28,53	29,43	23,83	20,28	9,73	7,5	20,67	11,07	1,48	4,87	22,29	7,98	11,19	3,5	16,22	0,68	4,7	3,9	4,8
1,73	0,76	0,21	127,04	41,81	4,87	6,51	4,82	28,62	14,51	7,53	23,57	7,51	1	6,98	23,93	11,54	13,59	1,87	0	0,92	4,7	3,9	4,8
1,85	0,97	0,13	55,52	26,52	5,23	6,43	5,26	30,15	11,12	6,21	11,78	5,73	0,92	5,89	33,55	7,6	16,33	2,13	28,46	1,03	4,7	3,9	4,8
0,93	0,66	0,03	266,06	49,02	8,47	13,19	8,47	15,51	10,57	6,11	38,65	11,73	1,92	200,81	22,31	10,32	22,86	1,59	22,92	1,24	4,7	3,9	4,8
0,95	0,49	0,13	94,74	33,05	5,06	5,98	4,51	50,09	16,02	10,2	19,64	6,99	0,69	3,48	79,74	6,52	12,05	1,584	45,06	1,23	3,5	3	4
1,26	1,04	0,3	108,18	32,59	6,57	10,16	6,17	14,66	6,09	3,49	19,14	5,49	1,65	172,68	25,17	9,3	13,69	3,22	12,39	0,45	4,7	3,9	4,8
1,25	0,47	0,1	50,71	15,59	12,55	15,43	12,28	24,77	9,23	6,1	24,77	7,46	1,22	3,73	60,52	6,36	11,57	2,69	111,55	0,72	6,8	3,5	6,2
0,4	0,3	0,13	0	0	7,49	3,75	2,64	38,21	24,35	56,65	14,84	8,78	0,15	8,14	41,21	4,49	24,21	1,42	46,99	13,01	9,6	5,4	8
2,04	0,81	0,23	67,76	23,2	6,38	8,73	6,8	29,86	13,79	7,55	21,18	6,69	0,89	2,72	44,8	6,72	14,75	3,86	21,05	1,2	4,7	3,9	4,8
1,49	0,86	0,17	65,88	24,83	2,81	3,77	1,42	17,32	4,55	4,13	7,87	2,98	0,72	7,59	37,6	6,84	23,06	1,56	58,94	0,66	4,7	3,9	4,8
1,81	0,54	0,1	70,05	31,34	4,76	5,74	4,78	43,31	17,44	9,47	14,65	5,32	0,56	2,16	37,64	8,5	13,9	4,98	33,2	1,28	4,7	3,9	4,8
0,96	0,63	0,03	84,08	32,94	3,67	3,79	1,79	16,35	4,2	5,36	15,07	5,61	1,05	6,49	64,9	5,27	20,17	0,595	126,26	0,59	7,4	4,2	5,7
1,78	0,99	0,26	18,21	8,22	19,9	21,43	16,43	19,59	7,3	5,66	23,8	9,44	1,67	6,8	40,03	6,93	17,08	3,72	12,04	0,97	4,7	3,9	4,8
